mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist,
3b39abeb-0064-4eed-9ddd-ee47a45c54cb,Ghostface Killah,Ghostface Killah,United States,United States,hip hop; hip hop rnb and dance hall,Hip-Hop; rap; wu-tang; east coast rap; hip hop; East Coast; Wu-Tang Clan; new york; seen live; ghostface killah; east coast hip-hop; american; hardcore rap; staten island; underground hip-hop; east coast hip hop; boom bap; Gangsta Rap; hardcore hip-hop; Ghostface; 90s; 00s; tony starks; hardcore hip hop; USA; hiphop; New York City,627804,15161570,FALSE,0
85d7666c-d3ce-4e2c-8b1b-f20db7cdae4f,Warren G,Warren G,United States,,hip hop; gangsta rap; pop rap; g-funk; west coast hip hop,Hip-Hop; G-funk; rap; west coast; hip hop,623320,4823158,FALSE,0
45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,French Montana,United States,France; Morocco; United Kingdom; United States,hip hop,Hip-Hop; rap; hip hop; trap; shitty anal gaycore; french montana; new york; trap rap; Old School Hip Hop; american; east coast rap; wavy; east coast hip-hop; THe American Dream; seen live; underground hip-hop; gay; East Coast; morocco; fake; cocaine; All; moroccan; bronx; worst shit ever; Max B; fake nigga; sleeps in his moms bed; cocaine city; chill; emo; singer-songwriter; underground rap; hiphop; Gangsta Rap; Dirty South; UK hip hop; male vocalists; shit; North Carolina; Trash; boring; pop rap; shitty; jay-z; white; United States; Hip Hop/Rap; city; no talent; horrible; trap music; down syndrome; fuck you; east coast hip hop; ny; emo violence; the worst thing ever to happen to music; gay rap; nicki minaj; spotify; Anal; Dipset; m; hannah montana; Kill Yourself; konvict; gay pride; USA Rap; Why so serious; NOT BLACK; worst rapper alive; big sean; drug dealer music; should be in jail; bitch you cant sing you cant dance youre useless; Do you Have A Gun Please; faggot rap; fuckin gay; rap for fags like icwatudid; rap for fags like seymourkitty; someone please kill this fake nigga; dame grease; fuck you and your couch nigger; last fm losers; makes hip-hop look gay; makes homos orgasm in the ass; not rich; not rish; sucks dick for money; too much cut in the coke; whackest shit ever; you cant dance; you cant sing; you cant sing you cant dance; goon music; dirty east; coke wave; coke wav; live from africa,616457,6573919,FALSE,0
95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,Jennifer Hudson,Jennifer Hudson,United States,United States,soul; american idol,rnb; soul; female vocalists; pop; American Idol; Jennifer Hudson; r&b; american; 00s; dreamgirls; urban; gospel; actress; female vocalist; rhythm and blues; USA; dance; diva; r and b; amazing; chicago; powerful voice; Soundtrack; female; singer-songwriter; great voice; powerful; idols; divas; Love; idol; big voice; black music; vocal; hip hop; beautiful; hot; female vocal; beautiful voice; jennifer; amazing voice; RnB-soul,613389,5259097,FALSE,0
38c7a3b2-17fb-4166-b964-4e445d69efdd,India.Arie,India.Arie,United States,India; United States,folk; american; blues; neo-soul; acoustic; soul; rnb; neo soul; hip hop rnb and dance hall,soul; female vocalists; Neo-Soul; rnb; singer-songwriter; jazz; Neo Soul; india arie; acoustic; female; r&b; seen live; female vocalist; chillout; rhythm and blues; pop; acoustic soul; Mellow; american; nu soul; chill; blues; smooth; r and b; 00s; USA; urban; favorites; indie; sensual; neosoul; folk; Favorite; beautiful; female vocal,613189,7284883,FALSE,0
e7840b1b-0fc5-42a7-b05a-ffca943308ad,Gorilla Zoe,Gorilla Zoe,United States,Georgia; Haiti; Jersey; United States,hip hop,rap; Hip-Hop; Crunk; Gangsta Rap; hip hop; Dirty South; southern rap; Gorilla Zoe; atlanta; hip-hop and rap; seen live; american; hardcore rap; georgia; Rap US; atlanta rap; block entertainment; welcome to the zoo; metal; USA; favorites; underground hip-hop; hiphop; male vocalist; male vocalists; echo; miami; bad boy; Philly; Bob Marley; haiti; Michigan; sxsw 2011; Wiz Khalifa; dope beats; white rap; trap music; nickelback; Korn; ATL; nul; bad ass; duke; bangers; jersey; play it again; southern hip-hop; nigga; Dirty South rap; kid cudi; Southern Hip Hop; shit-hop; thats whats up; South Rap; Us Hip Hop; Soulja; scumbag hip-hop; southern gangsta rap; Melhores da Black Music; perrones; weezy f aka yancy tate; KingKong; Bad Boy Forever; zabugor; bomb baby; DjBeefE; WiLD987; maktown radio; G Zoe; makell bird; Angelic Destroyer Entertainment; Maktown Mixtapes; Maktown TV; Dat Nu Ish; gorilla zone; bass hits; Samuel Wasswa Kikomeko; biglazy53; yancy tate; Look in the mirror; levdikoff,605808,3184899,FALSE,0
afbdfac9-2955-4404-ae22-c08bf1c1b51e,Don Omar,Don Omar,United States,Puerto Rico; Spain,latin; reggaeton; reggaetón; latin urban,Reggaeton; latin; Hip-Hop; spanish; latino; don omar; puerto rico; reggae; hip hop; rap; dance; Puerto Rican; mierda; Officially Shit; Brutal Death Metal; black metal; pop; reggaeton latino; basura; male vocalists; metal; shit; bullshit,605738,6814113,FALSE,0
9d075d6e-9492-4343-ac95-93a808f61477,Jesse McCartney,Jesse McCartney,United States,United States,pop; american,pop; Jesse McCartney; pop rock; male vocalists; american; teen pop; rnb; rock; male; Disney; r&b; male vocalist; seen live; guilty pleasure; 00s; boybands; sexy; singer-songwriter; dance; Jesse; cute; hot; top 40; sweet; hip hop; romantic; Hip-Hop; Awesome; justin bieber; soft rock; male vocal; gay; guys I would fuck; JMAC; camryn; alternative; emo; Love; singer; soft; bubblegum; good songs; departure; Male Artist; american pop; Coooool Song; soul; new york; female vocalists; favorites; funk; beautiful; 90s; amazing; fun; powerpop; english; Officially Shit; hottie; powerful voice; solo male; adoration; i adore this regardless of how embarrassing it is; fucking hot; Sometimes I Feel Like A 12 Year Old Teenie Bopper,605411,9121806,FALSE,0
a95384b1-6aec-468c-ae0d-8c6daf87c4c2,Lil Jon,Lil Jon,United States,Georgia; United States,hip hop; dirty south; hip hop rnb and dance hall,Crunk; Hip-Hop; rap; Dirty South; hip hop; Lil Jon; southern rap; atlanta; ATL; seen live; Gangsta Rap; hiphop; little jon; Dirrty; electronic; Rap and Hip-Hop; Kings of Crunk; crunk rap; american; club; rnb; pop; hardcore rap; gangsta; yeah; southern hip-hop; Hip-Hop Dirty South; dance; crazy; funny; Crap; hip hop and rap; georgia; Officially Shit; south; crunkcore; lil john; noise; metalcore; electronica; rock; punk; favorites; urban; bass; freak; fun; 00s; en vivo; humorous; All; black music; posi; New School; Smooshieus; get low; 7 stars; Southern Hip Hop; Trillville; Pastor Troy; Southern Hip Hop Crunk; king of black metal; atlanta   crunk   dirty south   hip hop   hip-hop   rap   southern rap; lil john-real nigga,605179,3601330,FALSE,0
b1fb6a18-1626-4011-80fb-eaf83dfebcb6,Jill Scott,Jill Scott,United States,United States,soul; hip hop rnb and dance hall,soul; Neo-Soul; female vocalists; rnb; jazz; Neo Soul; Jill Scott; funk; nu soul; r&b; seen live; singer-songwriter; female vocalist; smooth; rhythm and blues; american; r and b; Hip-Hop; female; Philadelphia; chillout; sexy; urban; Smooth Jazz; neosoul; chill; USA; 00s; Love; favorites; alternative; poetry; Black; Philly; hip hop; pop; downtempo; lounge; female vocals; funky; rhythm-blues,604500,8276383,FALSE,0
bce6d667-cde8-485e-b078-c0a05adea36d,ScHoolboy Q,ScHoolboy Q,United States,Germany; United States,hip hop,Hip-Hop; rap; underground hip-hop; West Coast Rap; compton; seen live; hip hop; west coast; Gangsta Rap; american; los angeles; black hippy; tde; California; cloud rap; west coast hip-hop; west coast hip hop; Top Dawg ENT; underground rap; schoolboy q; underground hip hop; alternative rap; male vocalists; alternative hip-hop; underground; 10s; gangsta; LA; swag; indie; chill; USA; hiphop; german; drugs; trap; hardcore hip-hop; weed; All; kendrick lamar; Rap US; jay rock; Ab-Soul; Young Hip Hop; yung dynasty,599861,18587694,FALSE,0
83735edd-f2a3-41d0-a31d-652bc3cadb3e,Jadakiss,Jadakiss,United States,United States,rap; american; hip-hop; hip hop; hip hop rnb and dance hall,Hip-Hop; rap; east coast rap; hip hop; new york; East Coast; Gangsta Rap; D-Block; jadakiss; hiphop; rnb; Ruff ryders; american; east coast hip-hop; soul; hardcore rap; Jada; gangsta; seen live; NYC; the lox; yonkers; urban; hip-hop and rap; alternative; kiss; bad boy; Energetic; Dirty South; r and b; lyrical; Real hip-hop; LOX; pop; classic; USA; underground hip hop; Neo Soul; my hip-hop; stuff; gritty; Rap and Hip-Hop; New York Rap; WU tang set; ny; G-Unit; spotify; raspy; eastcoast; Rap US; styles p; idontunderstand; nyc hip-hop; Jada Kiss,590914,4009994,FALSE,0
e8c8a3c3-29b6-421e-b977-fb6796231d41,Alex Clare,Alex Clare,United Kingdom,United Kingdom,alternative rock; dubstep; soul; best,dubstep; electronic; soul; british; pop rock; pop; male vocalists; seen live; indie; alternative; soulstep; electronica; Drum and bass; rock; alternative rock; singer-songwriter; electropop; UK; indietronica; 10s; electro; Awesome; england; english; experimental; indie pop; Blue-Eyed Soul; blues; electro house; london; Pop-Rock; alex clare; chillout; downtempo; dance; downbeat; r&b; folk rock; alternative pop; United Kingdom; All; Brostep; spotify; good vocals; dubsoul; cillout,589262,8672484,FALSE,0
f99b7d67-4e63-4678-aa66-4c6ac0f7d24a,PSY,Psy,South Korea,France; Norway; South Korea,hiphop; kpop; kr; yg family,k-pop; Korean; pop; Hip-Hop; psy; dance; male vocalists; electronic; Kpop; rap; Avant-Garde Black Metal; hip hop; Officially Shit; south korea; Gay Metal; seen live; goregrind; Gangnam Style; Brutal Death Metal; the worst thing ever to happen to music; the worst thing to ever happen to music; fucking brutal death metal; heavy metal; black metal; electropop; Asian; male vocalist; 00s; 10s; Korea; better than radiohead; no talent; kircore; south korean; yg family; YG Entertainment; electro; dance-pop; speed metal; funny; shit; Trash; overrated; pop rap; All; old school thrash metal; Asian Pop; Idiot Music; Korean Hip Hop; ochki-nnada-metalcore; filmpolski; oppa gangnam style; french; grindcore; thrash metal; comedy; 2NE1; guilty pleasure; dance pop; Crap; j-pop; wtf; Nu Metal; Extreme Metal; 2012; best of 2012; groove metal; all things annoying in the world put together into one stupid bitch; True Norwegian Black Metal; gaycore; govno; Korean Pop; the most frostbitten and grim music from the very very very very very very inverted mountains of Kxziiiimfghhhblaghl; Brutal Deathgrind; the evil black troll smashes stupid christian head drinking his blood and salutes the soton agrhh; Gentleman; YG; post-huipizdacore; Brutal Rapcore,588381,6500809,FALSE,0
14ecd19f-7121-4192-8549-e5056241a42f,Pusha T,Pusha T,United States,United States,hip hop; southern hip hop; gangsta rap; experimental hip hop; boom bap; hardcore hip hop; trap rap,Hip-Hop; rap; hip hop; seen live; East Coast; clipse; swag; pusha t; american; east coast rap; Gangsta Rap; virginia; good music; underground hip-hop; Dirty South; southern hip-hop; trap rap; trap; hardcore rap; All; boom bap; east coast hip-hop; Coke Rap; electronic; new york; male vocalists; hardcore hip-hop; southern rap; nu-bluz; re-up; my top 25 favourite emcees; bump this shit,583079,11765422,FALSE,0
a3ee920f-4e7f-4993-8aca-4b8538cfaa4a,Afrojack,Afrojack,Netherlands,Netherlands,house; eurodance; dance-pop; progressive house; electro house; big room; radioman; dutch house,House; electro house; Progressive House; electronic; electro; dutch; dance; seen live; Dirty Dutch; dirty house; dutch house; electronica; club; dj; Afrojack; techno; tech house; minimal techno; producer; EDM; minimal; latin; party; fidget house; the netherlands; All; pretty cool; very sexy; Coachella 2011; rave house,583051,5726296,FALSE,0
dbf94c49-0dd9-4f72-85d5-f548beb453f6,Billy Currington,Billy Currington,United States,Georgia; United States,country; country pop; contemporary country,country; billy currington; modern country; country pop; My Country; male vocalists; seen live; male country; pop; american; bluegrass; Favorite; Love; 00s; male vocalist; country rock; georgia; Myjukebox; For my good days; Billy Currington - modern country; classic rock; male; rock; singer-songwriter; USA; acoustic; 90s; oldies; Southern Rock; alternative country; new country; All; shaggable; Real Country; 2007 cma fest; Walk alittle straighter daddy,583017,5021699,FALSE,0
852fb986-b0d9-4529-adaf-4f38bc1b1040,Anna Nalick,Anna Nalick,United States,United States,pop rock; adult album alternative,female vocalists; pop; singer-songwriter; alternative; indie; rock; Anna Nalick; female; Mellow; american; female vocalist; seen live; pop rock; acoustic; alternative rock; piano; greys anatomy; folk; indie pop; female singer-songwriter; chillout; favorites; indie rock; chill; easy listening; Love; Grey's Anatomy; female artists; 00s; emo; Adult Alternative; California; female vocals; Pop-Rock; vocal; guitar,581492,6696677,FALSE,0
78e98e0e-f873-4e5e-b4b7-88b7293fd713,Christina Milian,Christina Milian,United States,Jersey; United States,pop; american; rnb; hip hop rnb and dance hall,rnb; pop; female vocalists; Hip-Hop; dance; christina milian; r&b; soul; hip hop; american; sexy; female; electronic; r and b; female vocalist; 00s; urban; rhythm and blues; Love; sweet; rap; singer-songwriter; USA; fun; english; r'n'b; contemporary rnb; slow jams; Soundtrack; seen live; diva; dance pop; Favorite; new jersey,580072,3669241,FALSE,0
5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,George Strait,George Strait,United States,United States,country; neo-traditionalist country,country; George Strait; classic country; Traditional Country; male country; male vocalists; seen live; 80s; texas; 90s; modern country; My Country; contemporary country; texas country; rock; male vocalist; western swing; strait; american; My Country Selection; pop; george straight; male; new country; good music; favorite country; george strait taggradio; greatest country,577368,9064427,FALSE,0
9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b,Mandy Moore,Mandy Moore,United States,United States,pop,pop; female vocalists; Mandy Moore; rock; female; american; dance; teen pop; pop rock; folk; female vocalist; alternative; Soundtrack; adult contemporary; singer-songwriter; 90s; 00s; seen live; Love; rnb; sweet; guilty pleasure; alternative rock; indie; USA; female artists; beautiful; female vocals; folk pop; bubblegum; girly; mandy; sexy; soft rock; english; a walk to remember,576231,7689874,FALSE,0
d6864f27-532d-4912-af81-d710d58b1f01,Joe,Joe,United States,Georgia; United States,hip hop rnb and dance hall; r&b,rnb; soul; Hip-Hop; r and b; joe; rhythm and blues; r&b; male vocalists; dubstep; hip hop; slow jams; love songs; urban; american; Neo-Soul; electronic; Love; pop; rap; 90s; bass; Neo Soul; Officially Shit; sexy; male vocalist; romance; contemporary rnb; seen live; smooth; Usher; future garage; r'n'b; chill; female vocalists; favorites; cool; 90's; georgia; r n b; Most Underrated Artists; Joe make me Stutter,576054,4392533,TRUE,0
4e040adf-3bdf-4694-aea8-828ac3fc52db,Joe,Joe,United Kingdom,Georgia; United States,,rnb; soul; Hip-Hop; r and b; joe; rhythm and blues; r&b; male vocalists; dubstep; hip hop; slow jams; love songs; urban; american; Neo-Soul; electronic; Love; pop; rap; 90s; bass; Neo Soul; Officially Shit; sexy; male vocalist; romance; contemporary rnb; seen live; smooth; Usher; future garage; r'n'b; chill; female vocalists; favorites; cool; 90's; georgia; r n b; Most Underrated Artists; Joe make me Stutter,576054,4392533,TRUE,0
9092d8e1-9b38-4372-a96d-000b8561a8bc,LeAnn Rimes,LeAnn Rimes,United States,United States,pop; country; adult contemporary; country pop; classic pop and rock; contemporary country,country; pop; female vocalists; singer-songwriter; female; LeAnn Rimes; american; 90s; country pop; rock; female vocalist; modern country; contemporary country; 00s; USA; seen live; dance; pop rock; folk; Country-Pop; female artists; soft rock; Female country; adult contemporary; soul; easy listening; mississippi,571048,5711833,FALSE,0
